state_two_letter_code,jurisdiction_name,jurisdiction_type,string_date_MDY,year_of_vote,month_of_vote,did_vote_pass,share_votes_yes,share_votes_no,vote_share_needed_to_pass,vote_margin,total_funds_at_stake,total_funds_approved,total_funds_appr_r2020,conservation_funds_at_stake,conservation_funds_approved,conservation_funds_appr_r2020,finance_mechanism,purpose,description,other_comment,vote_funding_notes,needed_sixty_percent_to_pass,needed_two_thirds_to_pass,gdp_price_deflator
CA,Marin County,County,11/03/98,1998,11,0,42.50760553,57.49239447,50,-7.4923944,377127800,0,0,55000000,0,0,Sales tax,"Open space, trails, parks","Measure B, 20-year, 0.5-cent sales tax increase for transportation improvements, open space, trails, parks",,,0,0,66.324165
CA,Marin County,County,11/06/12,2012,11,1,74.36790146,25.63209854,66.669998,7.6979032,90000000,90000000,102153080,30000000,30000000,34051024,Sales tax,"Open space, parks, trails, recreation, farmland","9-year, .25 cent sales tax increase to fund parks, open space and farmland acquisitions",,"2/3rds req, Measure A",0,1,88.103073
CA,Marin County Open Space District,Special District,06/02/92,1992,6,0,61.86117767,38.13882233,66.669998,-4.8088207,8000000,0,0,8000000,0,0,Other,"Open space, wildlife habitat, farmland",4-year parcel tax of $25/year,Parcel Tax,2/3 vote required,0,1,59.311508
CA,Marin County Open Space District,County,06/03/97,1997,6,1,68.23573017,31.76426983,50,18.235729,6000000,6000000,9148254,6000000,6000000,9148254,Other,Open space,Parcel tax to acquire peninsula properties for open space,Parcel Tax,,0,0,65.586288
CA,Marinwood Community Services District,Special District,03/08/05,2005,3,1,70.95501184,29.04498816,66.669998,4.2850137,5200000,5200000,6751840,1800000,1800000,2337175.3,Other,"Parks, open space","Measure D, $75 dollar increase to $150 on each land parcel for parks, open space, and street landscape maintenance",Parcel tax,"Marin County, 2/3 vote required",0,1,77.016045
CA,Martinez,Municipal,11/02/04,2004,11,0,61.85110901,38.14889099,66.669998,-4.8188891,30000000,0,0,30000000,0,0,Bond,"Parks, recreation","Bond Measure O, Bond for parks and recreation",,Requires 2/3rds vote,0,1,74.688545
CA,Midpeninsula Regional Open Space District,Special District,06/03/14,2014,6,1,67.96049445,32.03950555,66.669998,1.2904962,300000000,300000000,328571456,174000000,174000000,190571456,Bond,"Open space, parks, trails, recreation, watershed protection, wildlife habitat, farmland, forests",Bond for open space preservation and habitat restoration,,The measure requires a two-thirds vote in Midpens jurisdiction in San Mateo and Santa Clara counties and a portion of unincorporated Santa Cruz County,0,1,91.304337
CA,Mission Viejo,Municipal,06/02/92,1992,6,0,37.26288517,62.73711483,50,-12.737115,2000000,0,0,2000000,0,0,Bond,Open space,Bond to acquire parcel of land for open space purposes,,Orange County,0,0,59.311508
CA,Monrovia,Municipal,07/11/00,2000,7,1,77.29093051,22.70906949,50,27.29093,10000000,10000000,14537886,10000000,10000000,14537886,Other,"Open space, parks",Special parcel tax for purchase and preservation of urban open space,Parcel tax,,0,0,68.785789
CA,Monterey Peninsula Regional Park District,Special District,08/02/04,2004,8,1,60.10014082,39.89985918,50,10.100141,15000000,15000000,20083400,15000000,15000000,20083400,Other,"Recreation, open space, wildlife habitat, watershed protection, and parks","Parks, Open Space And Coastal Preservation Measure, Proposed assessment for maintaining, improving and preserving parks and open space",Benefit Assessment,Monterey County. Vote based on weighted property-owner ballots cast.,0,0,74.688545
CA,Monterey Peninsula Regional Park District,County,11/08/16,2016,11,1,71.87649417,28.12350583,66.669998,5.2064962,24000000,24000000,25747632,16800000,16800000,18023342,Other,"Open space, recreation, parks, trails, wildlife habitat, watershed protection","$25.26 parcel tax for open space, parks, habitat and protection of other natural areas",Parcel tax,"2/3rds vote req.  Vote by mail option, Measure E",0,1,93.212456
CA,Moorpark,Municipal,11/03/98,1998,11,0,33.29229254,66.70770746,50,-16.707708,10000000,0,0,10000000,0,0,Other,Open space,"10-yr, special tax for open space acquisition",Parcel tax,Requires two-thirds,0,1,66.324165
CA,Moreno Valley,Municipal,11/03/98,1998,11,0,41.35271553,58.64728447,50,-8.6472845,,0,0,,0,0,Other,"Recreation, parks","Measure U, increase of parcel fee to pay for parks and recreation",Parcel tax,,0,0,66.324165
CA,Mountain Recreation and Conservation Authority,Special District,11/08/16,2016,11,1,83.68232084,16.31767916,50,33.68232,19900000,19900000,21349078,11940000,11940000,12809447,Other,"Open space, parks, wildlife habitat","$35 per year parcel tax land acquisition, wildfire prevention and parks",Parcel tax,"Santa Monica Mountains and Hollywood Hills east of 405freeway, Measure GG",0,0,93.212456
CA,Mountain Recreation and Conservation Authority,Special District,11/08/16,2016,11,1,76.98618968,23.01381032,50,26.986189,4820000,4820000,5170982.5,2892000,2892000,3102589.8,Other,"Open space, wildlife habitat, watershed protection, parks","$15 per year parcel tax land acquisition, wildfire prevention and parks",Parcel tax,"Woodland Hills, Encino, and Tarzana, Measure FF",0,0,93.212456
CA,Mountains Recreation and Conservation Authority,Special District,11/06/12,2012,11,1,76.17555752,23.82444248,66.669998,9.505559,6810000,6810000,7729583,1702500,1702500,1932395.8,Other,"Open space, wildlife habitat, watershed protection, parks","10-year, $24 parcel tax for the protection of open space, habitat, and water quality in the east Santa Monica Mountains",Parcel tax,Santa Monica Mountains portion of Los Angeles.  2/3rds req.,,,
Measure HH,0,1,88.103073,,,,,,,,,,,,,,,,,,,,,
CA,Mountains Recreation and Conservation Authority,Special District,11/06/12,2012,11,1,68.6674254,31.3325746,66.669998,1.9974272,3050000,3050000,3461854.3,762500,762500,865463.56,Other,"Open space, wildlife habitat, watershed protection, parks","10-year, $19 parcel tax for the protection of open space, habitat, and water quality in the west Santa Monica Mountains",Parcel tax,Santa Monica Mountains portion of Los Angeles.  2/3rds req.,,,
Measure MM,0,1,88.103073,,,,,,,,,,,,,,,,,,,,,
CA,Napa County,County,11/07/00,2000,11,0,63.66533701,36.33466299,66.669998,-3.0046611,14900000,0,0,640700,0,0,Other,Open space,"1.5% transient occupancy tax (hotel tax)increase for acquisition, protection and enhancement of parks and open space, and for the Napa Valley Conference and Visitors Bureau",transient occupancy tax,2/3rd vote required,0,1,68.785789
CA,Napa County Regional Open Space District,County,11/03/92,1992,11,0,29.37646341,70.62353659,50,-20.623537,,0,0,,0,0,Sales tax,,,,Measure O,0,0,59.311508
CA,Napa County Regional Park and Open Space District,County,11/08/16,2016,11,0,64.70062863,35.29937137,66.669998,-1.9693695,112000000,0,0,72800000,0,0,Sales tax,"Open space, recreation, parks, trails, wildlife habitat, watershed protection","14-year, .25 percent sales tax increase for the protection and restoration of watersheds and open spaces",,"Measure Z, 2/3rds req.",0,1,93.212456
CA,Napa County Regional Park and Open Space District,County,03/03/20,2020,3,0,63.08064694,36.91935306,66.669998,-3.5893512,135000000,0,0,70200000,0,0,Sales tax,"Open space, parks, wildlife habitat, watershed protection, trails, recreation, farmland, wildfire","15-year , .25 cent sales tax increase for the protection of water, parks, and open space",,"Measure K, 2/3rds req.",0,1,100
CA,Novato,Special District,04/08/14,2014,4,1,95.17133956,4.828660436,66.669998,28.501341,600000,600000,657142.94,600000,600000,657142.94,Bond,Open space,Bond to protect meadow from development,,"Marin County, 2/3rds req.  Measure includes 15 year parcel tax",0,1,91.304337
CA,Oakland,Municipal,11/06/90,1990,11,1,68.01347674,31.98652326,66.669998,1.3434786,60000000,60000000,106955864,23200000,23200000,41356264,Bond,"Open space, parks, recreation","Measure K, Bond for open space acquisition, park and recreational facilities expansion",,"Alameda County, 2/3rd req.",0,1,56.097908
CA,Oakland,Municipal,11/05/96,1996,11,1,77.67787296,22.32212704,50,27.677874,45420000,45420000,70447024,7600000,7600000,11787702,Bond,"Recreation, parks","Measure I, Bond for Libraries, Museums, Parks, Recreation",,,0,0,64.473976
CA,Oakland,Municipal,11/05/02,2002,11,1,80.03649718,19.96350282,50,30.036497,198250000,198250000,277626560,50000000,50000000,70019312,Bond,"Watershed protection, open space",Measure DD; bond measure for water quality projects and open space,,2/3 needed,0,0,71.408875
CA,Orange ,Municipal,06/02/92,1992,6,0,54.29643527,45.70356473,66.669998,-12.373563,25000000,0,0,25000000,0,0,Bond,Parks,"Measure Y, Bond issue for acquisition and improvement of public park lands",,2/3 vote required,0,1,59.311508
CA,Orange County,County,11/07/06,2006,11,1,69.66097113,30.33902887,66.669998,2.990973,11800000000,11800000000,14870840320,244000000,244000000,307498720,Sales tax,"Wildlife, open space","Measure M, 30-year extension of .5 cent sales tax for transportation purposes which includes funding for the preservation of areas of high ecological value including habitat",,2/3rds req.,0,1,79.349922
CA,Pacific Grove,Municipal,11/06/90,1990,11,1,68.87702121,31.12297879,50,18.877022,1230000,1230000,2192595.3,1230000,1230000,2192595.3,Bond,Habitat,Bond to acquire land and construct a butterfly farm,,Monterey County,0,0,56.097908
CA,Pasadena,Municipal,10-27-2008,2008,10,1,60.38338658,39.61661342,50,10.383387,1364090,1364090,1642051,1364090,1364090,1642051,Other,"Open space, wildlife habitat",Creation of Annandale Canyon Open Space Benefit Assessment District,Benefit Assessment District,50% required for passage.  Only property owners vote in this election.,0,0,83.072327
CA,Placer County,County,11/07/00,2000,11,0,27.36134454,72.63865546,50,-22.638655,200000000,0,0,150000000,0,0,Sales tax,Open space,"Measure W, 20-year, 1/4-cent sales tax increase to protect land around water, save farmland, develop new parks and trails, protect scenic landscapes",,,0,0,68.785789
CA,Portola Valley,Municipal,11/04/97,1997,11,1,80.89214381,19.10785619,50,30.892143,608539,608539,927844.88,608539,608539,927844.88,Other,Open space,"Measure B, 4-year, 2% Utility Tax Increase for Open Space",Utility tax,,0,0,65.586288
CA,Portola Valley,Municipal,11/06/01,2001,11,1,73.53976073,26.46023927,50,23.539761,760000,760000,1081110.3,760000,760000,1081110.3,Other,"Open space, parks, farmland","4-year, extension of 2 percent utility tax for open space acquisitions",Utility tax,San Mateo County,0,0,70.298103
CA,Portola Valley,Municipal,11/08/05,2005,11,1,57.74225774,42.25774226,50,7.7422576,800000,800000,1038744.6,800000,800000,1038744.6,Other,"Open space, farmland, parks","4-year, extension of 2% utility tax to acquire and preserve open space",Utility Tax,Depends on passage of Prop. H which would extend the general utility tax.  San Mateo County,0,0,77.016045
CA,Portola Valley,Municipal,11/03/09,2009,11,1,65.91683708,34.08316292,50,15.916837,984000,984000,1175607.8,984000,984000,1175607.8,Other,Open space,"4-year, 2 percent utility tax renewal for open space purchases",Utility tax,"San Mateo County, Measure R.  Depends on the passage of Measure Q allowing the Town to spend the funds. Simple majority required",0,0,83.701385
CA,Sacramento,Municipal,11/02/93,1993,11,0,66.1233993,33.8766007,66.669998,-0.54659885,1650000,0,0,1650000,0,0,Bond,Parks,Measure R-Bond for parks,,,0,0,60.718094
CA,Sacramento County,County,11/01/94,1994,11,0,47.77729434,52.22270566,50,-2.2227056,26500000,0,0,13000000,0,0,Other,"Open space, parks, wildlife habitat","""People for Safe Parks"", $10 Property Assessment ",Parcel tax,,0,0,62.013885
CA,Sacramento County,County,11/02/04,2004,11,1,75.28574058,24.71425942,66.669998,8.6157427,4740000000,4740000000,6346354688,48000000,48000000,64266884,Sales tax,Open space,"Measure A, 30-year renewal, 1/2 cent sales tax for transportation purposes with a portion to acquire open space",,2/3rds required,0,1,74.688545
CA,San Carlos,Municipal,11/02/99,1999,11,1,76.24500182,23.75499818,50,26.245003,1200000,1200000,1783559.3,,,,Other,Parks,"Measure G, 10-year, per parcel tax for parks",Parcel tax,,0,0,67.281197
CA,San Carlos,Municipal,11/03/15,2015,11,0,39.49320148,60.50679852,50,-10.506799,45000000,0,0,45000000,0,0,Bond,"Parks, recreation, open space",Bond for the purchase of 23.5-acre parcel for parkland,,"2/3rds required for passage, San Mateo County, mail ballot, Measure V",0,1,92.258728
CA,San Diego County,County,11/02/04,2004,11,1,67.01141143,32.98858857,66.669998,0.34141326,14000000000,14000000000,18744508416,880000000,880000000,1178226176,Sales tax,Open space,"Measure A, 40-year extension of a 1/2 cent sales tax for transit improvements, including mitigation projects",,2/3rds required,0,1,74.688545
CA,San Diego County,County,11/08/16,2016,11,0,58.36891435,41.63108565,66.669998,-8.3010836,18000000000,0,0,2000000000,0,0,Sales tax,"Open space, wildlife habitat, watershed protection","40-year, .5 cent sales tax increase for highway, transit, open space, bike, and pedestrian projects",,"Measure A, 2/3rd req.",0,1,93.212456
CA,San Diego Open Space Park Facilities District No. 1,Municipal,11/06/90,1990,11,0,49.6705853,50.3294147,50,-0.3294147,100000000,0,0,100000000,0,0,Bond,"Open space, parks",Bond for the acquisition of open space and park facilities,,,0,0,56.097908
CA,San Francisco,Municipal,03/07/00,2000,3,1,73.76057759,26.23942241,50,23.760578,510000000,510000000,741432192,150000000,150000000,218068304,Other,"Parks, recreation, open space","Proposition C, Charter Amendment, 30-year property tax set aside for parks, recreation and open space",Charter Amendment,,0,0,68.785789
CA,San Francisco,Municipal,03/07/00,2000,3,1,78.79296898,21.20703102,50,28.792969,110000000,110000000,159916752,4000000,4000000,5815154.5,Bond,"Parks, recreation","Proposition A, bond for neighborhood recreation and park facilities",,Minimal amount for acquisition,0,0,68.785789
CA,San Francisco,Municipal,02/05/08,2008,2,1,71.32667273,28.67332727,66.669998,4.6566744,185000000,185000000,222697504,5000000,5000000,6018851.5,Bond,"Parks, recreation, trails",Bond for city park improvements,,2/3rds required,0,1,83.072327
CA,San Francisco,Municipal,11/06/12,2012,11,1,72.11421466,27.88578534,66.669998,5.4442163,195000000,195000000,221331664,7500000,7500000,8512756,Bond,"Open space, parks, trails, recreation",Bond for park improvements and additions,,"2/3rds required for passage, Measure B",0,1,88.103073
CA,San Francisco,Municipal,06/07/16,2016,6,1,60.04674074,39.95325926,50,10.046741,2662900000,2662900000,2856807168,133145000,133145000,142840352,Other,"Open space, recreation, parks",15-year extension of open space fund and budget allocation and increase for parks and open space,Budget allocation,Proposition B,0,0,93.212456
CA,San Jose,Municipal,11/06/18,2018,11,1,70.95468994,29.04531006,66.669998,4.2846918,650000000,650000000,668174272,50000000,50000000,51398024,Bond,"Open space, parks, wildlife habitat, watershed protection, trails, recreation",Measure T Bond for public infrastructure including flood prevention and land acqusition,,"Santa Clara County, 2/3rds req. ",0,1,97.280006
CA,San Juan Capistrano,Municipal,04/10/90,1990,4,1,71.17611213,28.82388787,66.669998,4.506114,21000000,21000000,37434552,21000000,21000000,37434552,Bond,"Open space, farmland, parks","Bond for the acquisiton of open space, parks, and farmland",,"Orange County, 2/3rd required",0,1,56.097908
CA,San Juan Capistrano,Municipal,11/04/08,2008,11,1,70.25566107,29.74433893,66.669998,3.5856628,30000000,30000000,36113108,30000000,30000000,36113108,Bond,Open space,Bond for the purchase of open space,,"Orange County, Measure Y, 2/3rds req.",0,1,83.072327
